,5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,A4B2,CB1,CBF,CMRglu,COX1,D1,D2,DAT,FDOPA,GABAa,GI,H3,HDAC,M1,mGluR5,MU,NET,NMDA,SV2A,TSPO,VAChT
rh_G&S_occipital_inf_thickness,-0.5497140884399414,0.2855120599269867,-0.3038998544216156,-0.46297428011894226,0.48198264837265015,-0.7117106914520264,0.24205484986305237,-0.16310983896255493,-0.7382521629333496,-0.22252261638641357,1.3316030502319336,-0.6379635334014893,0.14672935009002686,-0.3445042371749878,-0.14521466195583344,0.2949727773666382,-0.9275540113449097,-0.7476668953895569,0.541728675365448,1.0654160976409912,-0.5098111629486084,-1.1799983978271484,0.39278754591941833,-0.3150123655796051,1.0036120414733887,0.33820345997810364,-1.036985993385315
rh_G&S_paracentral_thickness,-0.718140721321106,-0.9634823203086853,-0.9735296368598938,-1.029516577720642,-1.0732672214508057,-0.05945863574743271,-0.33017122745513916,-0.8330222368240356,0.4177975654602051,0.3320581316947937,-1.0312305688858032,-2.081763982772827,-1.3517634868621826,-1.8279410600662231,-1.4566434621810913,-1.0025367736816406,0.0827772244811058,-0.018282568082213402,-0.9397590756416321,-0.7120328545570374,-1.1556931734085083,-1.1021053791046143,2.5088586807250977,-0.6453567147254944,-0.3773764371871948,-0.8490014672279358,0.7454100251197815
rh_G&S_subcentral_thickness,0.672631561756134,0.37761110067367554,0.6775764226913452,0.843524158000946,0.16744743287563324,0.308263897895813,0.4491153061389923,0.7082993388175964,0.13809837400913239,-0.33102649450302124,-0.8119105100631714,-0.3143341541290283,0.025120869278907776,-0.06816352158784866,-0.2737494111061096,0.9280799627304077,-1.160152792930603,0.5338977575302124,0.3877852261066437,0.7859034538269043,1.3837575912475586,0.1368429809808731,1.7416701316833496,0.19358615577220917,1.0091558694839478,-0.20192408561706543,1.1272937059402466
rh_G&S_transv_frontopol_thickness,0.6526581048965454,0.7461133003234863,1.275797724723816,0.9474910497665405,-0.2796725332736969,-0.0006215315661393106,1.28408682346344,1.3628787994384766,-0.2466621994972229,0.3880709707736969,-0.8814747929573059,0.32563111186027527,-0.38108500838279724,-1.399375319480896,-3.2512221336364746,0.10740596801042557,0.9482669234275818,0.4318926930427551,1.7308340072631836,0.8309771418571472,0.011592878960072994,0.7943097352981567,-0.7054887413978577,-1.9417595863342285,0.7795414924621582,-0.4907782971858978,-0.5834866762161255
rh_G&S_cingul-Ant_thickness,-0.6015490889549255,0.6790779829025269,-1.022245168685913,-0.9468725323677063,0.4700361490249634,-0.7328425049781799,0.31646209955215454,1.2380720376968384,0.4585440754890442,-0.18764282763004303,-0.19219473004341125,1.3027106523513794,0.24663785099983215,0.41457727551460266,1.6941994428634644,0.4961678087711334,0.18629427254199982,1.965896725654602,0.02142716757953167,0.2543144226074219,1.4510043859481812,1.7030572891235352,0.03994124010205269,0.5281084179878235,0.29459673166275024,0.4359816610813141,0.2987772226333618
rh_G&S_cingul-Mid-Ant_thickness,-0.6077583432197571,0.628422737121582,-0.8935099840164185,-0.9385927319526672,-0.4022277295589447,-0.5079346299171448,1.0894436836242676,0.719743549823761,0.5476399064064026,-0.06586765497922897,-0.35216760635375977,0.5772019028663635,-0.16340585052967072,0.2770565450191498,1.2519556283950806,0.5479280352592468,-0.0645216628909111,1.928651213645935,0.32326456904411316,-0.006462366785854101,0.9673070311546326,1.4994277954101562,0.6925638318061829,0.12838990986347198,-0.03900666534900665,0.5739243626594543,2.04294753074646
rh_G&S_cingul-Mid-Post_thickness,-0.4768386781215668,-0.16258911788463593,-0.7600058317184448,-0.6797800064086914,-1.1890068054199219,-0.0173429474234581,0.62392258644104,0.063041552901268,0.1599520742893219,-0.3330061733722687,-0.30965372920036316,0.7013316750526428,-0.8022365570068359,0.32885605096817017,0.6626937389373779,0.5596745014190674,-0.46588173508644104,0.7451844215393066,-0.024197226390242577,-0.3610905408859253,0.5616649389266968,0.8710945248603821,1.058160662651062,-0.26788702607154846,-0.30270713567733765,0.23772399127483368,2.716684341430664
rh_G_cingul-Post-dorsal_thickness,-0.7932179570198059,-0.6031786799430847,-0.45693615078926086,-0.558806300163269,-0.5303197503089905,-0.4435327649116516,0.035181909799575806,-0.7047455310821533,1.563306450843811,1.2423441410064697,-0.376438707113266,1.6025199890136719,-1.0069825649261475,0.301595538854599,0.6296640634536743,1.4213577508926392,0.35451844334602356,-0.2954695522785187,-0.041344113647937775,-0.33696284890174866,0.8175681233406067,0.17093151807785034,-0.6720983386039734,0.8863039016723633,-0.29110249876976013,1.3078627586364746,0.8657047748565674
rh_G_cingul-Post-ventral_thickness,-0.15431581437587738,-3.2866978645324707,-0.7987182140350342,-0.10605571419000626,-3.7329952716827393,0.14978092908859253,-2.9231338500976562,-2.6579372882843018,-0.06348570436239243,-0.33960530161857605,-1.2563984394073486,-1.2305824756622314,-1.8915272951126099,-0.5598152875900269,-0.7293287515640259,-0.6502217650413513,-0.5302578210830688,-1.5119985342025757,-2.0172832012176514,-2.9235615730285645,-2.3111798763275146,-1.6540077924728394,-3.168163776397705,-1.877387523651123,-1.879549264907837,-1.9238427877426147,-1.174957513809204
rh_G_cuneus_thickness,-1.004171371459961,1.1111091375350952,-0.025068508461117744,-0.6086535453796387,0.8465609550476074,0.12576855719089508,-0.546836256980896,-1.3042799234390259,1.8900039196014404,1.2902417182922363,3.861234426498413,-0.06316297501325607,-0.8728976249694824,-0.5809413194656372,-0.17315061390399933,1.3328402042388916,-1.9788058996200562,-0.33381903171539307,1.0573363304138184,1.0619490146636963,0.039846502244472504,-2.074449062347412,0.29973161220550537,-0.48014941811561584,0.7592046856880188,-0.4405656158924103,-1.032142162322998
rh_G_front_inf-Opercular_thickness,0.9674023985862732,1.576046347618103,1.595012903213501,1.2121777534484863,1.058648943901062,0.1339358240365982,1.321491003036499,1.2066924571990967,1.2833255529403687,0.69740891456604,-0.9153029322624207,0.863211989402771,0.3158401846885681,0.020541151985526085,-0.3675740659236908,1.5222362279891968,0.2070312201976776,1.292771577835083,1.135284423828125,1.1933341026306152,2.059873104095459,0.906742513179779,1.2409865856170654,0.6047669053077698,1.2051455974578857,0.41029053926467896,0.6079788208007812
rh_G_front_inf-Orbital_thickness,-0.14604583382606506,0.9956868886947632,0.3263540267944336,0.049338605254888535,0.5447900891304016,-0.29961246252059937,1.3187310695648193,0.443075567483902,0.34534624218940735,0.5326828956604004,-0.25423672795295715,0.22807839512825012,-0.011020095087587833,-0.400699645280838,-0.23050016164779663,1.0787168741226196,0.8571111559867859,0.31196120381355286,0.22442437708377838,0.5754959583282471,0.07395625859498978,0.6929655075073242,0.5271872282028198,-0.07081902772188187,0.6000680923461914,0.9805242419242859,0.10620011389255524
rh_G_front_inf-Triangul_thickness,-0.08946540951728821,1.4914700984954834,0.21929851174354553,-0.037138957530260086,0.7704116106033325,-0.34204432368278503,1.642397403717041,0.5275236368179321,0.4211507737636566,0.8281989693641663,-0.5000202655792236,-0.32879260182380676,-0.28212884068489075,-0.4570029675960541,-0.36428162455558777,0.43010231852531433,1.3221862316131592,0.5030625462532043,0.6400740146636963,0.6895400881767273,0.38509854674339294,0.4722563326358795,1.0356193780899048,0.12707899510860443,0.4679248631000519,0.34733033180236816,0.14483101665973663
rh_G_front_middle_thickness,-0.6475855112075806,1.9513659477233887,-0.5343976616859436,-0.7679092884063721,0.7194691300392151,-0.9372313022613525,2.2005932331085205,1.1113035678863525,0.6011539101600647,1.1596194505691528,-0.5224093794822693,-0.23133866488933563,-0.28736335039138794,-0.9337580800056458,-1.1102639436721802,0.017230533063411713,1.7930153608322144,0.9242936968803406,1.372276782989502,1.2102792263031006,0.5442201495170593,0.9306140542030334,0.8408156037330627,-0.20519329607486725,1.0325261354446411,-0.7660616636276245,-0.46685898303985596
rh_G_front_sup_thickness,-0.10067605972290039,0.4180663228034973,0.33545252680778503,-0.023501235991716385,0.05981355533003807,-0.426923930644989,0.7963688373565674,0.18417659401893616,0.3068194091320038,0.37200260162353516,-1.5761982202529907,-0.9173490405082703,-0.6106429696083069,-1.4994722604751587,-1.3027523756027222,-0.42718037962913513,0.8374186158180237,0.863799512386322,0.44223111867904663,0.024855980649590492,-0.05074027180671692,0.6036706566810608,0.2872577905654907,0.18038412928581238,0.05251292511820793,-1.4085317850112915,0.09290990233421326
