,ni1-SV2A-M1-mGluR5-5HT6-CB1-GABAa-HDAC,ni2-5HT2a-5HT4-5HT1a-5HTT,ni3-FDOPA-DAT-D1-NMDA,ni4-GI-5HT1b-MU-A4B2,ni5-VAChT-NET,ni6-CBF-CMRglu,ni7-COX1,ni8-H3,ni9-D2,ni10-TSPO,ce1-Ex7-In4-Ex5-Ex4-In1,ce2-Oligo-Endo,ce3-Micro-OPC,ce4-In3-In2-Astro,ce5-In6-Ex2,ce6-Ex8-Ex6,ce7-In7-Ex3,ce8-In5,ce9-In8,ce10-Ex1,mr1-myelin
rh_S_cingul-Marginalis_thickness,-0.3166724162362672,-0.4293131232412586,-0.1777508993923347,-0.4034017306172102,0.5931120713599952,0.0477190765449778,-0.543477998456667,0.1925467420138661,0.493003240878815,-1.0529975541829577,-0.0355252160135497,-0.1870699629478031,-1.0425026759345872,1.3404130399833298,0.1946375550050738,0.5416474578291245,-1.0031681388112328,0.2471171706945384,-0.6912066526066311,1.3185676784461688,-0.13728455
rh_S_circular_insula_ant_thickness,0.5325709123070158,0.978074721452612,1.8175499512080295,1.1290689393801512,0.7066067327640231,0.5835590113082784,-0.1898980681894971,0.923420400492489,-0.1544250830739822,0.147351634591817,1.1519771074015404,0.0803104629323146,-0.4519627165970349,0.0733738346410212,0.9888065438754692,1.8814638905051344,-0.1157222766481243,1.24431486311089,0.4702751733228237,-0.5736896746901956,-0.5973957
rh_S_circular_insula_inf_thickness,0.347412075112526,0.1652275704370198,1.5257690865122404,-1.2129077814918725,0.3790256955193503,-0.8740438598838824,-0.1369308243596409,1.6850558958216026,-1.3236985262602494,1.6323053809342514,0.1393318371457361,0.3127967083077316,0.3396287075476454,-0.0869369777428071,-0.8243969391764976,0.5675018822818565,0.5046080779300188,0.9360365349859684,-0.0595153632804869,1.4690116364385444,-0.6009907
rh_S_circular_insula_sup_thickness,0.7718605535081896,0.217576217138592,1.7689257488122796,0.400932831692936,1.0507679052162298,0.3330140766106394,-0.3780393418522058,0.3764660098519006,-0.2367801812711809,-2.5424153079232004,0.8945161795099822,0.5831280218262767,0.4444638637568431,0.6681168927762897,-0.6027763989467859,1.9465400987000243,-0.862104587313558,0.5928327944928924,0.3149169069905181,1.577663849303909,-0.61258125
rh_S_collat_transv_ant_thickness,0.1229519172477153,-0.6161646787206546,0.7834434912734736,-0.8703589419605422,-1.2021883794600272,-1.910028317804305,-0.3657661581592063,-0.4064678782114617,-1.7874153543996742,-0.1492279518460671,1.2360426582554898,-0.9224083345631116,0.5930936742021788,-0.1762587780491286,-2.2818577059906664,-0.9804473594397946,0.912261148704381,0.0652388394784382,-1.549052699359946,1.074196271338712,-0.74141
rh_S_collat_transv_post_thickness,0.1371423767120995,0.086864689922838,-0.5571863582402398,-0.6593836344820148,-0.5860445350943733,0.481859209826123,1.885182003997424,-0.6843416405314227,0.3702835309317409,-0.82631895430491,,,,,,,,,,,1.0808599
rh_S_front_inf_thickness,-0.2422174020618851,-0.3655664319940015,0.1959788366571467,1.2454696868085149,0.44142807773178,1.2857159058492351,0.1307840481183361,-0.6589414983399583,0.7242935944734579,0.5612346081524763,-0.4149012875850315,-0.3125556444645577,-0.7969323837774976,-0.6888875518551925,1.138173245540493,-0.0868496489451514,-0.4361412974561902,0.0623435427357984,-0.665877677859958,0.342450423003185,-0.086966105
rh_S_front_middle_thickness,0.549215043162784,-0.2646940814397263,0.2536525201609839,1.9528026018557345,0.5227158934800269,0.850898544804574,0.0746249689174625,0.1802129046991066,0.3086421317245413,0.5903506653818958,0.5522883772767766,0.8465455466974732,-1.6179015260630307,1.292514027572821,1.9209965796637256,1.001584936587118,-1.7395279845514755,0.4739647961207178,0.6275753438849127,-0.0227243525033053,-0.7561643
rh_S_front_sup_thickness,-0.2129918064821583,-0.9357616518535375,-0.0963049594643945,1.2060758544045194,-0.0010568613858031,0.5491021539786276,-0.4274201240367342,-0.3013167167114688,0.4996802932354057,-0.0525306169938892,0.2724055075153341,0.6047882188520811,-0.8967316445590271,-0.1915265227870342,0.7027042064407446,0.6280955925196342,-0.7262725828102315,-0.1589199374345873,0.6088691131791231,0.6795415819464691,-0.49642047
rh_S_interm_prim-Jensen_thickness,0.4623313490061866,-0.7481451914927387,-0.0836158768441706,0.7176413382528822,0.1052837745255863,0.1996792217261551,-0.1764219208151158,-0.6130387014992473,0.5181559591096312,-0.4043272048626452,-0.0383298379874174,0.7739880073156391,-0.9486352710672696,-0.8858695797128766,-1.2054768760452612,-1.317999971600818,-0.4968582763078671,-0.0194297408221378,-1.1059055923178207,-0.7078168995972608,-0.29528785
rh_S_intrapariet&P_trans_thickness,-0.1551672578039344,-0.9201686266879184,-0.5574896742136013,0.37145800935306,-0.328804972573181,0.6761863718628247,0.0855829169376345,-1.0157009094648115,0.401984132389412,-0.7586503529197113,-0.3201489642608257,-0.9322402148816122,-0.5816228615738952,-0.1945350140137436,0.6640493368974204,-0.9289668189017471,-0.4626795250045151,-8.660256696496615e-05,0.3552462390278849,-0.1093223057806778,0.33776498
rh_S_oc_middle&Lunatus_thickness,-0.0196033386333167,-0.4666842733270466,-0.6349417814080415,0.3082427890475219,-0.4891640228679245,0.0966079192764033,1.6019546507538396,-1.5706117887095037,-0.0170320044938196,-0.0378039652681256,-1.5264970330081329,0.7007516611531586,-1.499443762763089,-0.4599298731491246,-0.8001875072074993,-0.5152230432065475,-0.1437865863275471,0.2304493624111125,-0.5794918432944626,0.136534766101194,0.90909463
rh_S_oc_sup&transversal_thickness,-0.1476076952909632,-1.2122218436578012,-0.6835268288134055,0.2693011612009315,-0.6514588779802808,0.4174581796888852,1.2385848021847514,-1.3046735063531028,0.0967706348743988,-0.3338464824107099,-0.6907238146165666,0.6967219999114902,-1.326803138025235,-0.4319133796798395,0.4652638766901133,-0.7893085485014689,0.0738431712250115,0.6930174441939793,0.6709108087456445,0.1262871752491368,0.997295
rh_S_occipital_ant_thickness,0.3908196608814719,0.9869622137526,0.229270243167652,-0.2096405173735596,-0.020678148572119,-0.1204171288620142,0.6021940593445498,-1.5598919355216705,0.1421024085254289,-0.55121926290157,-0.7815012451939878,-0.2576929269975058,-1.7322823373267564,-0.3956942871987433,-0.0105796509545245,0.5124146746785898,-0.4898352596985135,1.2825120480264316,-0.1975925011048236,0.946748312207152,1.0947235
rh_S_oc-temp_lat_thickness,-0.2593525186521224,-1.36211553801199,0.2413129795662482,-0.1334598366403915,-0.9147676809649627,-0.7764423501424745,-0.0851603845179553,-1.1039427365268517,-0.2716472521720763,-0.2891839697785766,0.0944552523743203,-0.2653913305422952,-0.9550427903868476,-0.3179266344789294,-0.7201678739782144,-0.9170293788087164,0.2806889597901223,0.8078866612513524,-0.371756495311184,1.190196457459881,0.04235003
rh_S_oc-temp_med&Lingual_thickness,0.0530118439091983,-0.357373908026123,0.0997671363719298,-1.1713872757319308,-0.9081141744512328,-1.0041323471749093,0.5791295333168681,-0.2046236448409215,-0.647013760727309,-0.4298031985781348,0.1149571525918848,-0.9842190117951156,-0.4611500575451562,-0.1905686784760611,-1.7375143772138273,-1.7270115463416338,0.6425152149493978,0.8445222713554438,-1.4796488726506205,1.2684107069222263,0.026831359
rh_S_orbital_lateral_thickness,0.9586210047022552,0.7908387243109616,-0.0278448270431063,1.7918464831711365,0.8117912442023796,0.2171874528333907,0.5414386506776117,0.3198970392366412,0.7087475728442588,0.7802720041972423,0.2034531327997607,1.5824230780492765,-0.4334886561818153,1.0147494321721346,1.4925847400537546,0.8564645007008673,-0.5601996620417864,1.8236559497407825,1.7186368849599514,0.4328505454228532,-0.76782763
rh_S_orbital_med-olfact_thickness,-0.1294996384966084,0.8547030504212637,1.2852381188779356,0.5879419782496542,-0.5596490109202145,0.343578272503071,-0.9465537012074634,1.5598805822266817,0.1350105110145671,1.4879032112595494,0.9923740957843366,-0.7990361494084188,0.661399682972163,0.6371050009975725,-0.4981562887639144,0.0460194309510318,-0.576780883914995,0.6651060992015392,0.2574216886008208,0.948015294664984,-0.82370114
rh_S_orbital-H_Shaped_thickness,-0.8966541781654924,0.4742095890022474,0.1299230762863395,1.0872327578094447,-0.2375850309405891,0.3155334241727694,-0.1565375690670915,-0.1774835827339729,0.398256263772093,0.6440120701647997,0.4142997683197094,0.0044791883628978,-0.5506445093145772,0.6521208675995491,0.9563183114765784,0.1342155174580351,-0.060809862740818,1.1909854095479633,0.675371806191259,0.2442985651079465,-0.4375384
rh_S_parieto_occipital_thickness,-0.1967305027227576,-0.0306855523070544,-0.05294314699848,-0.3225752716245568,-0.257225424805474,1.1939962272307936,0.7415556987094059,-1.1320536162614776,1.0250507946125105,-1.4688686362810646,-0.8041199533951342,2.6759224724226645,-0.7404033530636108,-0.5793383503005811,0.1863384137268995,-0.572415044553521,0.0172684222627812,-0.4834549523571453,1.404577390677807,0.0544729414903951,0.9811592
rh_S_pericallosal_thickness,-3.4777747252447315,-1.8805126680061,-1.1876184893671462,-2.475616636702129,-1.381260468253277,-3.609392511044208,-0.5271834526526353,0.1909881638626904,-0.5478253357504445,0.1529956993403267,0.2226349256321617,1.1435958325413231,1.292773137699996,1.6500560857705444,-0.2851379864891512,0.3177832357821155,-1.524019459250738,-2.5385697666714973,0.2908630237532238,-0.5602813298834312,-2.7941892
rh_S_postcentral_thickness,-0.4509479335323984,-1.15144921490562,-0.6481762688814205,0.0018022987194436,0.4259673759120359,0.2733902226314944,0.0614508471272807,-0.9739254018109186,0.4519864402347443,-0.5586212655885401,-1.510068571913661,0.0252252607226666,-0.6877758193721046,0.0159297003762758,0.0581512178448929,-0.3623302077688473,0.2273254210094084,0.2449593597588559,-0.3096278103264484,0.3461022906526671,0.23246276
rh_S_precentral-inf-part_thickness,-0.2912406411177024,-0.185176899694035,0.0959289931111527,0.9477028810887594,0.585099645700965,1.4610179933068992,-0.0167147408227369,-0.6818674348645023,0.8429230473740912,-0.7085795789617831,-0.0714805288402739,1.3399934965881075,0.2032624694535871,-0.5341630230043135,0.8427826806340678,0.715109120599565,-0.0976205705450079,-0.816894237380737,0.2193005140010348,0.3389408754271547,-0.08726942
rh_S_precentral-sup-part_thickness,-1.173536536975186,-0.812219620025435,-0.5967610638368821,0.5752593734598204,0.4405483606218784,0.923124241084846,-0.3058780937245773,-0.5295454302245118,0.5915607912678101,-0.7217679946045874,0.1864215742292219,0.0003117254705733,-0.8624108748445034,0.1312022018288149,0.9854077382802914,0.5688490452494184,0.5316931246678005,-1.564080533194992,-1.394428850175888,-0.1522580606910279,0.24648505
rh_S_suborbital_thickness,1.3584967935775685,0.1135797942894246,1.060339400666409,0.4250365230871988,-0.0272866165290291,0.1735481297759539,-0.4848421372627212,1.231269069716029,0.51475870630148,1.0791678539265328,0.6795553317723099,-1.098262081486141,1.274934948297428,2.436854780967172,0.351370087622307,0.788160675968473,-1.0058168382766426,-1.3538940686342076,1.2524901416487797,0.6012130322152945,-0.8430033
rh_S_subparietal_thickness,0.5208787777362858,0.520583717602984,0.5967725772458288,0.4915997008517653,0.3822627307001471,1.0870597421508783,-0.4806861619276499,-0.3815482741334202,1.1863825147043792,-0.3176074063476635,-0.1693744275658302,0.110649042667072,-0.9804865907376284,0.743159597879834,0.1331981792475884,0.1840759266361167,-0.7311243738295096,-0.4365153303613304,-1.2082946687568157,0.5997783029777339,0.05392307
rh_S_temporal_inf_thickness,0.1433253836134312,-0.3752338884463388,0.5444452490328701,0.1566054547947884,-0.1617229348375535,-0.7148006349101155,-0.0721359876066056,-1.5895931659333378,-0.5893840087820468,0.2741367011235914,0.3984586842008849,0.3732040819360227,0.1465428746997448,0.8073782645971684,-0.8904856130765161,-0.3380616385969596,0.332835273252614,1.1977214946177608,0.0670789917267628,1.7596107445294926,-0.69227237
rh_S_temporal_sup_thickness,0.2403764852101696,-0.1533511594054252,0.6087032737738199,-0.0241171281009697,0.0853428501850574,-0.0402433744153538,-0.2197473024974068,-1.3182014284471328,0.3918897974027103,-0.3221844807294875,0.1411353498739843,0.4433912595547381,-0.6809351791765172,-0.8799115049175689,-0.6920142370882161,-0.4491442253028104,0.0737399820356647,1.1499105481102363,-0.4782196339803415,1.2455838617284258,0.039891135
rh_S_temporal_transverse_thickness,1.116575602198648,2.075226465659365,0.5447545947179349,-0.4485862733704885,2.347362942956849,1.9258486584419705,1.4053946777715298,-0.1464007268077465,1.0767115761341668,0.4354877769571887,-1.7835181624444,1.7484319411161104,1.153412864213581,-1.7663327095160448,0.7132535619191215,-0.9642041987273394,1.51516730366189,1.1060840423112108,3.076371139323114,0.6194264494802183,2.2653012
