,ni1-5HT1a,ni2-5HT1b,ni3-5HT2a,ni4-5HT4,ni5-5HT6,ni6-5HTT,ni7-A4B2,ni8-CB1,ni9-CBF,ni10-CMRglu,ni11-COX1,ni12-D1,ni13-D2,ni14-DAT,ni15-FDOPA,ni16-GABAa,ni17-GI,ni18-H3,ni19-HDAC,ni20-M1,ni21-mGluR5,ni22-MU,ni23-NET,ni24-NMDA,ni25-SV2A,ni26-TSPO,ni27-VAChT,ce1-Ex1,ce2-Ex2,ce3-Ex3,ce4-Ex4,ce5-Ex5,ce6-Ex6,ce7-Ex7,ce8-Ex8,ce9-In1,ce10-In2,ce11-In3,ce12-In4,ce13-In5,ce14-In6,ce15-In7,ce16-In8,ce17-Astro,ce18-Endo,ce19-Micro,ce20-OPC,ce21-Oligo,mr1-myelin
lh_superiorparietal,-0.9990186209685975,-0.3084002700412557,-1.0272109014555788,-0.9645002340488765,-0.010776926696117392,-0.9489009721167443,-0.11759114038834374,-0.5183380380295755,-0.10254584360415668,0.502847234648402,0.05835913384931245,-0.9366523490477634,-0.655891615674243,-1.054315558135418,-0.7815631350156166,-0.7985183517641735,0.6479856541921054,-0.6039238272552392,-0.2804869944186804,0.12618797462427855,-0.3745570518705885,-0.5680312578167234,0.24653289413305654,-0.49796955669713644,-0.03229705845156024,-1.4093308123987391,-0.7692163667874768,-0.13647452971751955,0.009542307715620679,0.4067856819833812,-0.20406898290546815,-0.27037427581454093,-0.515899133673776,-0.30262059614703835,-0.33766138493635783,-0.8824652623658543,-0.11113968887116542,-0.15199052449751563,0.22191487048129135,-0.08522427475779486,0.02812543002394345,-0.256201782395532,-0.16912228166469415,-0.07849916999257987,-0.303310476543669,-0.3721728706555105,-0.3078818060900352,-0.25948427595225093,0.2953011957388643
lh_superiortemporal,0.854554103308134,-0.6281042185304392,0.8172461984856096,1.1041882643686836,0.38889245712514375,0.8015588041883788,-0.45628540529722,0.36785794025902296,-0.733838065152322,-0.8788713432207906,-0.36938987127863443,-0.34629506182886355,0.9456747074472419,-0.04475131044290722,0.3062951004141057,-0.3741903954366753,-0.7629794777451058,-0.0525141964198777,-0.47123283484942236,0.052314155136669115,0.1215645837433198,0.11026199074352488,-0.08853232752683475,0.3638013589082126,-0.2546584134188173,0.27600919548000685,0.5632702488287845,0.4617579056444075,-0.24176517781434972,-0.12028864186875214,0.04513027783282861,0.14754733605950052,-0.26041290309329346,-0.01182298214668838,-0.07197895875969378,-0.0213368204567165,-0.0697184646490063,-0.02101866082251941,-0.16342144111038664,0.26318918256772184,-0.29278912581566535,0.042023445103031645,0.04106438078314094,-0.20937338943128378,-0.1597500784429729,0.022174495473089126,-0.016181988511572435,-0.08775781193380734,-0.008360833710407215
lh_supramarginal,-0.43499529933798686,0.05086396087022325,-0.41501787866055423,-0.2568266131392454,0.4422795195881638,-0.5455692286247309,0.4842594981983549,0.5622009189298863,-0.04897012287100447,0.04358833896122205,-0.09602998079939777,-0.594058263345436,0.15649362485957974,-0.6359771085286707,-0.5406671701990055,-0.34338257275181233,0.16926007148838676,-0.17050759259175502,0.0013099310602958628,0.43985352236130554,0.5861858789837993,0.27694815356400154,0.6030375440988069,-0.02089721195985456,0.2792311643660613,-0.3755433130770976,-0.0513581897079318,0.12128922220731142,-0.09008209427169771,0.017566660122417876,0.06077483181936768,-0.11641326399948232,-0.4519181044152287,-0.16825737036035607,-0.24773186735836172,-0.7309830903513501,-0.052787856112691094,-0.06597866991851829,-0.06820502006424564,0.026571875273227935,-0.039383885049921366,-0.16949700873065343,-0.3233587439786569,-0.1577270186798265,-0.20762773588203284,-0.08305531792575771,-0.13811721912367747,-0.1444565597287928,-0.09310988566361927
lh_frontalpole,0.4825131851765845,0.6323998897439904,0.9082114696502686,0.7007451636923684,-0.08761073648929593,-0.06744005986385876,0.13880232638782924,1.1300589707162645,-0.3402152802381251,0.28007423505187035,-0.8694221435321702,0.18648193942175972,-0.21343667370577654,-1.3320574884613354,-2.4779953923490314,-0.5539268507725663,1.3202029648754332,0.2793026599619124,1.317535291115443,0.34512560566266376,-0.5411577241288291,0.772614147928026,-0.6237135877211889,-1.7377136382791731,-0.1998997297551897,0.03830258713828193,-0.41696841000682777,0.07972691146420262,0.623890843572449,0.050968718410498194,-0.0732518295415127,-0.32642965128337037,-0.46144969784388046,0.09189819903259468,-0.0922748799034615,0.37946753822454454,0.11076399448537655,-0.07951745277787323,0.045854218625180417,0.024009330478793833,0.02753661480134679,0.03380885085558722,0.46925019997170925,0.4423725628939961,0.07516349640710374,0.13991835805894143,0.13560243581466927,0.14714123344426888,-0.7951368011111113
lh_temporalpole,2.8975559036906176,-1.7451691191370895,0.7227258275194866,1.748886710259972,-0.5738115514197001,1.8379406812714367,-2.1134643670989246,1.1631617778685035,-2.512131295553068,-2.6586099892127804,-0.8645491338357693,-0.06753848275033436,2.274372217131824,0.13621574385863977,1.4159074934517466,-1.6537378881035782,-0.9538815181429793,-0.709038952047505,-1.7721011493264176,0.0527370966425756,-0.7081317320102598,0.9152496209958705,-1.859778023347622,-0.6541036847161084,-0.3496847479808621,1.3166585491924752,-0.7574175945142421,1.1007370163842474,-0.7859959914918743,-1.2804082349365353,0.06822794594603956,0.11847024234251366,-0.03230700544791738,0.45443653148514435,0.21492793697767934,0.6515146743579607,0.7547046892576241,0.5810074527797185,-0.21224800143172343,-0.08657937875485523,-0.5350666770068239,-0.05415240058903919,0.20079285301948963,1.1078653465475419,0.19109503223918944,1.1136969547366693,0.8455446566442946,-0.2164325053006829,-1.767381401951219
lh_transversetemporal,0.7902244588031488,-0.6978848927161273,1.7486751550698982,1.3998319322572035,0.17992642916300716,1.8951228927163517,-0.3449211259756018,-0.45327014081618366,0.6241608031970614,0.17531349553781397,0.586808035040603,0.5106261613614419,0.5697933452970841,0.6398772237931981,0.4904184983495404,0.5358458790270721,-0.5233900043017724,0.4530811616603066,0.895137750050601,-0.07306120733675711,0.3647852566312341,-0.5030575214939959,0.38615357174592857,1.315253033357508,-0.4844147685696097,1.136567035142113,2.141053966301329,0.13634382048358637,0.02713715188551064,0.7527220373863213,-0.2869780074388479,-0.10335616814595967,0.11827106347685354,-0.4014712484808655,0.34033798815789473,-0.7206643819279099,0.021698364634770994,-0.18388324264689898,0.44595676799751827,0.48779553410345544,-0.04531190568119388,0.41646943350299004,0.32234494680545644,-0.5486465591784097,0.41716959893536415,0.3137223831544595,0.09382256849307702,0.800809434039528,1.709011660294117
lh_insula,1.115195380598768,-0.7091216609666222,0.09476831262994662,0.5092889485713498,0.5686555833270306,1.5779108628861307,-0.11121432144114107,0.2877145575895767,-0.0937730425467063,-0.952146755283462,0.03113658466857884,0.8274403584446332,1.560836390814176,1.5283023798982425,1.1613892742631604,-0.4127708525791903,-0.7368505106252783,0.5840396218884149,-0.672832120313733,-0.23812957463826373,0.21132937862592585,0.7534928020124465,-0.4521913842381708,1.1712646816537107,-0.6949290050072566,0.35673206195742724,1.5124482709003306,0.5152383689912882,0.1553947028258893,-0.29625538401564283,0.3807591228354374,0.3965577941360951,0.4356612483400063,0.04977757847297347,0.6484995465116068,0.7303547999926271,0.20749944743054202,0.07984385524451691,-0.2460290044088858,0.22103276334492258,-0.3274994606390761,0.09122125519406153,0.04554589359872691,0.38607049274410715,0.1388465698079211,0.24512583847526156,0.26096012637191246,-0.007230710686477053,-0.5454814353250742
rh_bankssts,-0.06507595721632241,-0.16178999422118068,-0.18162664864212275,0.057453734800219536,0.43981771710605244,-0.45732102636247873,0.3839041586034,-0.27965934714302415,-0.39533802316873334,-0.24768856121227145,-0.2082718309829943,0.7369676307425833,0.41168499481864274,0.25188266672194004,0.3950136045459658,0.6643922254443169,-0.8118994429241866,-0.8013459437061101,-0.12587768875528124,0.0804182575084269,0.7565304036252201,0.19714024220593274,0.07370711589464918,0.2717101454618387,0.3053956339135766,-0.057300108135677874,-0.3550960128195584,0.45254398459403716,-0.15238523126250572,-0.13950539157255587,0.0763977474891614,0.07955459983237592,-0.45333509243487685,0.05286096562279899,-0.19503740593763133,-0.16837490035224462,-0.1780687743116987,-0.10806244143695651,-0.15450103575059118,0.3424421242810101,-0.35832722789910554,0.12024709164301732,-0.07813872725271342,-0.2781888288952245,0.024893216329166565,-0.3645443944519685,-0.2750576589376214,0.23196182505718213,-0.017585369062500023
rh_caudalanteriorcingulate,-0.7342711566369745,0.04361812826953357,-1.016293189193629,-1.0290466863897783,-0.794396899546249,-0.5264062926739077,0.4128767184064358,0.24886518415016465,-0.28620913662487946,-0.6904078194800811,-0.3790354302412347,0.3819964663891853,-0.377069822406467,0.3151487078093275,1.0065631568431854,-0.18461457498465914,-0.3238881793391855,1.3525067462196834,-0.36094473592371124,-0.5553049224405254,0.31025806635240966,1.049337833742552,0.12102007106701036,-0.46324862917012805,-0.5912547694354119,0.22611647655692282,1.4270371286363541,-0.12325240470070348,0.2505959699285006,-1.1555528747909491,0.1392357940821927,0.3000133482007996,1.0595323072524758,0.5977126109006162,0.43681480800330375,1.419194034834151,0.6767812171613253,0.4029673752523885,-0.028342142236991538,-0.4004015020914105,0.27747825440344204,-0.4450336525475214,0.0173766068242884,1.3396029928421649,0.4073747333958085,0.6160560284776249,0.6183681298339003,0.2731723366051388,-1.261485203797468
rh_caudalmiddlefrontal,-0.577844858236377,1.3438033581849171,-0.41138023138046265,-0.6920980567889363,0.35930321285409245,-0.8419407341512329,1.6027042812296093,0.18477844684113298,0.8227002682172664,1.1889693434997524,-0.4412352912495489,-0.07290044059400601,-0.5989002358218479,-0.3902149096198146,-0.3653623770772074,-0.04457454386714328,1.3580595356466525,0.3592924825145525,0.8315455008782613,0.00961726770272704,0.2753350323091173,0.5972428347230492,0.4366888503884404,0.06560474684286545,0.0919497988015547,-0.3243028566976299,-0.16972236506455063,-0.08014814111758457,0.3624906368808448,0.0425383309606746,0.07487095690694888,0.263213672607331,-0.1001796850150379,0.084074316234631,0.05680601390268549,0.2504156333611847,-0.08452753203720459,-0.09756388368372551,0.06399059089374635,-0.31160340488017624,0.39131306393766657,-0.14594132292673168,-0.2860698654252527,0.03318480376561961,-0.1496690767694818,-0.08369258961909869,-0.05239399823264627,-0.2908354426145536,-0.3432336549103133
rh_cuneus,-0.953275821529902,0.7836581881229694,-0.06373819730316216,-0.5626670927382432,0.6240716903255537,0.06356913195206565,-0.45040142708099806,-1.2786755172105937,1.5125224159027522,1.1359698898517168,3.248098510962266,-0.1526743732392788,-0.8795465047542865,-0.4991204459220171,-0.2616523184741919,1.300695666541847,-1.50106786019527,-0.4006644028883714,0.9450815096497536,0.8116539467412692,-0.0784912913178022,-1.9151767056721907,0.14804255168956632,-0.3854649622852986,0.6226859448047785,-0.6866165777811637,-1.0693403001015003,-0.6123935656498956,-0.044018937699432055,1.15957367331669,-0.6358146859849352,-0.7662096966671579,-0.43635969730427954,-0.7102030652629209,-0.38303665148243293,-1.6329444599690535,-0.3531684959398601,-0.33740745087390955,0.21734550034526914,-0.04794069104146619,-0.19567069508291238,0.09951622686360354,0.27843208344393955,-0.6549691688091245,-0.11298157939785342,-0.9960980651134709,-0.7626763486632242,0.02304201619433506,1.2731494011538458
rh_entorhinal,1.6030139128367107,-2.2139599663870677,-0.7781443652652559,0.4132317531676519,-1.979855240100906,1.4996014946982974,-1.3816882428668795,-0.48130369186401367,-1.783855256580171,-2.4860796814873103,-0.8290503649484544,-0.9509528023856025,0.7161694367726644,0.3940297301326479,0.7605319988159907,-1.5487498357182456,-1.8121856110436576,-0.6632291220483326,-2.404319377172561,-1.5133140016169775,-1.9044109809966314,-0.313069380465008,-1.9984494277409144,-2.6513158224877857,-1.08878181706227,0.8866924898965018,-0.9315504516874041,0.5449270681998017,-0.7575502724007426,-1.257647745744372,-0.142842098332507,-0.23833107477722648,0.6869913788941238,0.7079290850282093,-0.061738745870817804,0.9613098328963444,0.3290490427284666,0.14401860464854344,-0.4020018529932372,-0.619714785304012,-0.6969635587262241,0.03831392977688649,-0.10176859440831983,0.9912488500216654,0.1261984755713757,1.4071520994780393,0.9743563187267077,-0.3532370691725478,-0.26441056666666657
rh_fusiform,0.3129527892428215,-0.94179064798034,-0.0797975520894985,0.06696869829287032,0.017888695929788975,-0.017659692049829246,-0.3363196482812917,0.1567271112429875,-0.938864958055493,-0.9288726671777591,0.02174057693593831,0.3500992734022815,0.8542398080881999,0.3527110539602511,0.558883583906925,-0.15107036113538325,-1.410243353257677,-0.6747225762818397,-0.37983238255536117,0.01798337497293748,-0.42086976271135235,-0.41208555331133834,-0.6290387751578482,-0.4781245015583531,0.4564502888268192,0.2882078567939977,-0.9970338346580865,0.6915005092854367,-0.5193212755644244,-0.1796162314089413,0.14783597037602733,-0.10534565148835785,-0.2587803843751184,0.11123722309908977,-0.3657640260281396,0.12394036238773246,-0.16256551404499558,0.13583459637664663,-0.2186537429087407,0.14288466865818283,-0.5253063327851936,0.23642064186232442,-0.16791055234922217,-0.06415239954853304,-0.1288035585780834,-0.2674858341980342,-0.18892851795794685,-0.1735445683163746,0.0757845378013466
rh_inferiorparietal,-0.6185414826226118,0.3606333980571521,-0.6894932541929173,-0.5375429239191127,0.5452335762704453,-0.8846628697384789,0.8642028477987954,-0.02225323399428259,-0.22362398737264147,0.2193647839141165,0.18229154738827735,0.057812613924376886,0.1392073344603888,-0.3659302108660462,-0.37578714101189675,0.6482505723955978,-0.08258172486788318,-0.4681236019476931,0.5177370366837019,0.6081114825891688,0.5255831720249547,0.009471977693554618,0.40598298689127943,0.09263730150648986,0.6971991982207361,-0.6160467683829964,-0.6297574658830896,0.15919968980210641,-0.05751541152190634,0.12237303593806796,0.07257400273623481,-0.05680761337638142,-0.468413583843298,-0.015787810825928457,-0.24804723203541,-0.4896445951181362,-0.11084877421851522,-0.09843370727097232,0.0026141471039063937,0.142567030551411,-0.1137873177033843,-0.07899147023912657,-0.11465632744355392,-0.2599993569618675,-0.25415783556562577,-0.28164184850164414,-0.21667615014518257,-0.1984407459055971,0.08177314266775808
rh_inferiortemporal,0.4951568653561034,-0.31326735860334254,0.030773050605126147,0.3332151724482482,0.5933170042510303,-0.4759606530643859,-0.17921322870929285,0.416929359565366,-1.4290196535722264,-1.06404298611407,-0.5433225245408292,0.4352721615782324,1.5354161836628644,0.16595191601312387,0.7183815460160093,-0.3274006199372827,-0.6606662464802557,-0.8611191934009768,0.2667845936316364,0.5297143479563157,-0.05463885712736058,0.35982170346772896,-0.3281500991925878,0.010946520997808793,0.45438904150055265,0.07418382813064557,-0.7927912543404777,0.6945390296589038,-0.5093964710274564,-0.4754154971598616,0.39104288852694835,0.2502497729882409,-0.18575655788922343,0.20756140178825574,-0.14813858642546013,0.258633642410633,0.04604996236971485,0.267803410141214,-0.32576844986625664,0.12326875340164688,-0.46916185509425695,0.1413461354479818,-0.033403932963202765,0.23175948255225376,-0.1815600463462649,0.018983247795546686,0.05217134316243721,-0.26901923281407214,-0.7126006178490581
rh_isthmuscingulate,-0.528045704751684,-1.4031818971822136,-0.294615372492556,-0.269263050469913,-1.5501067622711784,0.042877748494216224,-1.0926030986664588,-1.5053075776157672,-0.019026542507242738,-0.12119088753273616,-0.24937033836255995,0.14060781634690472,-1.2558359278921496,0.04143021464870687,-0.0881106307109197,0.11044159949871532,-0.6046365274018363,-0.7460815621736018,-0.8614083838959536,-1.255758414404434,-0.8101335377023932,-0.7815092127574118,-1.3814391772867294,-0.7695055912461197,-1.040748559592063,-0.4608453293902832,-0.2192857541928166,-0.44812292188924324,0.09317136540061267,-0.07222731752103313,-0.019775784407326396,-0.09125419556172576,0.37118167877097646,-0.02552660215907911,-0.07643034291177206,0.1754832320133282,0.1623154730635483,0.31579833238582755,0.3524958410768683,-0.2655091982961102,-0.10495220436883186,-0.1553434240645608,-0.2559742359610899,0.1573486151885485,0.11916438706304124,-0.21751404892300058,-0.12471506836991825,0.032047707200926194,0.47269442429824626
rh_lateraloccipital,-0.8836333640222627,0.6683244962336087,-0.5193721510692018,-0.7471661881864232,0.2982267320135906,-0.7025910807132398,0.16160921139647644,-0.6684928885724163,-0.34598917861375705,0.14384282257175704,1.8477518878331998,-0.9912854017927072,-0.4212695279014789,-0.5439942400387632,-0.6863945766798849,0.9259646959643215,-0.6313437936994118,-0.7680137390043678,0.8207493864989216,0.7578570777525101,-0.7632430172790357,-1.5340449577424584,0.2147186020203692,-0.31119516562054633,0.6293553102832177,-0.9946598970308537,-1.070644019580469,-0.33473115514612445,-0.13434272336419623,1.0950345800179848,-0.5255586074048233,-0.528145669701324,-0.35433202210337045,-0.6957119590199838,-0.22308693715224473,-1.4971083365682802,-0.1832597304773457,-0.12882581898101006,0.33818877490834964,0.05842719867626778,-0.19743396588881948,0.2521028797362932,0.05144060130054479,-0.4278925339535166,-0.09645521237079532,-0.6119413708052291,-0.50626196265556,-0.1562536067398775,0.9355457264227626
rh_lateralorbitofrontal,0.8745514257123854,0.45731367424744346,1.2599594501520364,0.8704024325595813,-0.37318713544459825,0.6717452422509925,0.06929707192303089,0.4505449812510487,0.1596577444326565,0.1958232851252518,-0.31700647064250953,0.7527385695596759,0.16011123978689815,0.6146504871184459,-0.2343072909094421,0.08734237868687632,0.4779850302564071,0.573797290244799,0.10817892654111769,-0.11279504363902945,-0.2561810529522235,0.9989563141869249,-0.5625696966654798,0.6161416167400303,0.015938026865435002,0.9928926193758789,0.267459891931841,0.13646377028308515,0.20307583318264322,-0.11127365485076945,0.3820079172213927,0.523446931172023,0.07935977142398146,0.2706003418731661,0.11633388638297035,0.9994018655557261,0.2696735681146119,0.12848063328998668,-0.28264866932245447,0.3382505118427879,0.20433408484505283,0.011356728414249045,0.35952579049214445,0.07351867753786638,-0.1657102650583543,0.17347812872686957,0.16918530497235804,-0.25300322192844554,-0.6277921253183515
rh_lingual,-0.6103943049186661,0.10813960114554051,0.1604017820810118,-0.3987040746836893,-0.48900051240719133,0.29458785177989594,-0.9209422066229426,-1.3612920207932833,0.6490849878999495,0.3109260603425003,1.977155676291835,0.09052812515367423,-0.7935898845955249,-0.06615830773127175,-0.22139196422311566,1.1997847043638747,-1.9854017737652025,-0.7651482854158648,0.6475308402892082,-0.17334817872653085,-0.8193149014766659,-1.825380090263582,-0.8124934710250536,-0.23399311355164937,0.19155299411185325,-0.15996565741877405,-1.441293984170883,-0.693992337899751,-0.3763678423975981,1.1274284308966322,-0.6968174550754948,-0.8170877968685436,-0.10632593077720486,-0.8874690746799908,-0.44125131357893266,-1.235682624740443,-0.33750121530478966,-0.17015013243667199,0.2864051041036666,-0.3104571729776937,-0.3466187028504187,0.32045962343265677,0.12459143557184801,-0.7731907155780848,-0.30916274679818884,-0.6011463692974344,-0.5987882090739852,-0.3247302029246945,1.2545282722016127
rh_medialorbitofrontal,0.24260500517691144,0.2402506436898101,0.11175684172729528,0.13801727353693533,-0.3606795957369834,-0.1303134068661595,0.03213308094451146,1.0534835531844855,0.4051313197112972,-0.025471008429014536,-0.7921915998138627,1.343918866992737,0.1472738153353241,0.3152706855387421,0.4047472262234421,0.10361254252261998,0.08290831337434164,1.4783341353354247,0.2769708952849141,0.5128911533711119,0.6287740482861951,1.2871472828136468,-0.5933745710341178,0.3987684196196728,0.6033384266616024,0.49599514374081394,0.23984711001748624,0.1769209818603225,0.011048804998305803,-0.7030257465258652,0.38143208361665404,0.5057311618947242,0.4086795629401889,0.6566398429042755,0.001314020160194493,1.1815297836468066,0.26695220534156344,0.19459750932524697,-0.6045175737386207,-0.13148677566504813,0.14699218004880468,-0.3869527593758357,0.4662510087248089,0.47032220309945144,-0.366736009350607,0.4948290596560446,0.4771812680407608,-0.6689827969575469,-0.824181290931679
rh_middletemporal,0.8279032894650346,-0.00807501337602266,0.7990187180679549,1.048526128320574,0.8269380667033084,-0.23997014866403812,0.33094125433163074,0.5172088497886492,-0.963390234037765,-0.594009296839717,-0.6502883606736765,0.5009548401682632,1.375315294864605,-0.006208192908538967,0.3887721873210661,0.5933104961255343,-0.4269518386982616,-0.5146310659558893,0.3488212031775019,0.825673631339703,0.617288599481935,0.4278798121607529,0.2414097559035012,0.32866501655874764,0.9216322358873374,0.22693167161782207,-0.48511619556624935,0.4669747167834413,-0.28628699525049717,-0.3515473506919172,0.2996232618028831,0.27112965785397625,-0.3396511670745054,0.09134969670991817,-0.1704579943674168,0.07483920188369113,-0.0367129944565946,0.07485006148148739,-0.3138808977008878,0.22622250992674495,-0.3867540458967166,0.09637973447879546,-0.02136240492833356,-0.060510163082827154,-0.17508118006930115,-0.18229305998554396,-0.10469145676283444,-0.1336492135872834,-0.5846492659905653
rh_parahippocampal,0.7262556302486006,-1.764460174078794,-0.814349984692544,-0.07686628693157864,-1.454006556920784,0.8868774273960861,-0.9066932908038503,-0.6023917300146573,-1.2513276301708418,-1.7530540387655043,-0.0004998734316874842,-0.596736802268274,0.3333713968390042,0.4158999451349691,0.30755846064115305,-0.9380428884754476,-1.7343596306043803,-0.6774218543288634,-1.6552383309787082,-1.120130230471031,-1.3736659874851556,-0.8054387741482135,-1.4363490846968188,-2.0152316031228636,-0.6049859634379751,0.357152911805615,-0.9546440643133577,0.4741546908575743,-0.6710955714005185,-0.7531919892658175,-0.1282765820674861,-0.36992172097193343,0.29257062441204673,0.3573996065111626,-0.3971871253799002,0.6201704630934048,-0.026024972850461188,0.07686654949883664,-0.35592011748981434,-0.39531778234822207,-0.7170029600478245,0.11266933414891421,-0.3047750346780326,0.39681343124328905,-0.11718886759509957,0.49406775690325155,0.312128670019919,-0.3474079318780501,0.2029826255979377
rh_paracentral,-0.45373860587421644,-0.45602399136266136,-0.45089601464251167,-0.5390299173852062,-0.7538411607567825,-0.19721873515309432,0.11165882787133893,-0.37930135989291036,0.2997170285536693,0.12011476230417562,-0.8904955748818878,-0.7239134151201981,-1.00007572515398,-0.9414204271812724,-0.7191029327292727,-0.378818921235382,-0.06275111459131934,0.25984966123683584,-0.403713408857584,-0.3757427179485432,-0.2868562247763332,-0.09853805206779744,1.2138192781016357,-0.3767611395854216,-0.32411755225024164,-0.884432043784704,0.829496844074665,-0.16859186630420134,0.12539492897069113,-0.2997159433145179,-0.07030755463644389,-0.07824196378497304,0.22532063756272314,0.024625540462289798,0.04125896665625422,0.2287874524463536,-0.02041321888042568,0.07152441140633081,0.262328300305528,-0.23736094927630938,0.37159225950073077,-0.2259835344283115,-0.39045444609701924,0.19909608827691377,0.07311374914935857,-0.19590199563539118,-0.06865843432642482,0.06853788363976268,0.3148317252307695
rh_parsopercularis,0.29912961612145106,1.1961856722831725,0.5887824503580729,0.29838135818640393,0.7002212749421597,-0.12468592415253321,1.2547394355138144,0.4298610774676006,1.0705130604902904,0.8143179615338644,-0.4450777440269788,0.5089600572983424,0.02124729871749878,0.42487304082761207,0.13943901931246122,0.8682368725538254,0.5124283983310064,0.6455856128533681,0.5336479371786118,0.25495606154203415,1.2143545097112656,0.6596533139546712,0.6495103823890289,0.5693919289112092,0.4834993247191111,0.14955974688132603,0.61052390685305,0.13011129834885032,0.18265326942359184,-0.14506789385355176,0.2540236512406356,0.3517348278082844,0.2847300911028095,0.1059081458189365,0.42216507653597685,0.588069217422077,-0.12949819526463574,-0.04322726055936217,-0.08185341758931358,-0.02735275261635744,0.41707932317629226,0.10529239725239972,0.05632216394200886,-0.1585082724369039,0.08066675515923812,0.3185699001252181,0.24591618437010743,-0.02812140954928132,-0.42764054166666604
rh_parsorbitalis,0.7004862850362604,0.6891655867749994,1.2527567397464405,0.8701906298371879,-0.20965000282634388,0.4588819997554476,0.5892491335218603,0.5683435998179696,0.13741364506157963,0.3283671725880016,-0.37818256051025606,0.5969351372935555,0.0015201361849904,-0.05874552049420097,-0.6671669499440627,0.4220178945498033,0.6772815617648038,0.38662828640504315,0.5699910838495601,0.3141462667421861,-0.21266838136044416,0.9370253866369074,-0.21482559117403896,0.24317704804918983,0.3640826783396981,1.0164864789355885,0.19552660232240504,-0.040718572108015307,0.13106534380606563,0.017902301829407358,0.2707210317345789,0.5299537149608018,0.07768711592125768,0.3281371393529144,0.04993407692485821,0.9085553088440066,0.34432026476255867,0.010905815721885256,-0.2170253478387451,0.31285980915659,0.2595534146964708,-0.04943275322292933,0.2936449411145045,0.012194536176528586,-0.14657509710639635,0.460284728328444,0.3151810444516834,-0.16685034386454306,-0.6662578134545452
rh_parstriangularis,-0.14817031263045863,1.2674964133282782,-0.020663453816947803,-0.21564222048495857,0.7110619717080828,-0.3200059843734956,1.4181057504365142,0.3474680009022565,0.5415739423372377,0.6954308869973035,-0.07865938809241207,-0.05371125247067129,-0.14292332013203224,0.20730382602819256,0.1664845001109889,0.4910542398009082,1.0260163348325542,0.4957860216078624,0.3450834879153211,0.4152136977473405,0.4911173541151302,0.5466442383091215,0.6417362181942018,0.2449157716522754,0.6147492227839751,0.4275546128481207,0.25816524514853034,-0.49692523477340067,0.3250992642976391,-0.07315442327858897,0.1874626760726436,0.06380986975218111,0.08928189368060784,0.09554753349213833,0.3333516328559049,0.3212635223122523,0.07286180070349484,-0.23342508723600075,-0.16260870374279254,0.17782540934205837,0.48661927300764374,-0.010660427866028374,0.14200246088156673,-0.33839803890802916,0.32179666983016403,0.45898410214189905,0.25353872497160496,0.6534451781247184,-0.32962833869718255
rh_pericalcarine,-0.6563563576532067,0.25271683685276486,0.3269996517978677,-0.2697887789765629,-0.3340756141264504,0.6513457002989743,-0.8762139025904717,-1.6937139362370202,0.5850902587995617,0.34413841612842105,2.1574832190067394,-0.2165433776761414,-1.073156415322505,-0.17071345263938292,-0.6449072073905839,1.5214965835623784,-1.753216346469494,-0.7130696286848925,0.5197414411317318,0.08480528325115869,-0.8404158372944648,-1.9114705531968983,-0.698690103646795,-0.4839846184904422,-0.015301508914440034,-0.9843873233970153,-1.3642425854271705,-0.9560107183066057,-0.17932263577692806,1.3272082973414752,-0.8494640805274144,-0.8567813404887682,-0.08023055784544289,-0.9799488879748011,-0.2891003707479977,-1.5426446624729444,-0.2990466685114117,-0.24572285723900988,0.3690779522076611,-0.1960180226001117,-0.3603256014451048,0.319132545373343,0.34128987840294234,-0.7546200647074602,-0.08984198406842991,-0.71580925375146,-0.6493617546632323,0.051009740924250264,1.3351083724770663
rh_postcentral,-0.4962456321317545,-0.0358177289419191,-0.7240197816994828,-0.7128047767344495,-0.7532310992295683,-0.4082786445309159,0.3072915625509242,-0.5519329999953928,0.2621653268038308,0.19888762804404111,-0.28764938914649923,-1.1611969786840426,-0.7609363394251591,-0.70166617958531,-1.0126164232341337,0.07394889925777072,-0.43223286391249005,-0.24229216333609863,-0.14756029529470793,-0.3392179694393991,-0.43473460336386316,-0.6861143139728778,1.53506338525511,-0.4702832785133325,-0.048896409361295294,-1.2262456800106545,0.39037734057596873,-0.45402492785380555,-0.17049943801540235,0.4476593114748188,-0.38502859164487324,-0.3394929502110341,-0.03582697290987546,-0.5036666570639732,-0.05716711935616286,-0.8338312826744999,-0.09970328790889763,-0.24510838344020588,0.24971657362189983,-0.14188114916529843,0.44821039189818934,0.19552382691473036,-0.3466377341193615,-0.310141556304099,0.05475180312003686,0.014765289257892344,-0.0887103062497072,0.21269286957455413,0.8451082097992939
