,,ni3-FDOPA-DAT-D1-NMDA,ni4-GI-5HT1b-MU-A4B2,ni5-VAChT-NET,ni6-CBF-CMRglu,ni9-D2,ce3-Micro-OPC,ce4-In3-In2-Astro,ce5-In6-Ex2,ce9-In8
"Δ(57,62)",lh_S_precentral-inf-part_thickness,-0.00019001884161135192,0.0002772926331306453,-0.0001623607386499193,-0.0002759123642308674,0.00027911778646196386,0.0004457063548606397,0.00017147318302828014,0.0003032585449203838,0.00024953915951020887
"Δ(57,62)",lh_S_precentral-sup-part_thickness,8.984808478521879e-05,-0.00015966101021379527,0.0007235065984016586,8.42318651083241e-05,-0.00027589193381593637,-5.279828797467856e-05,-3.306924993359307e-05,-0.0006418231007174393,0.00042287304351129075
"Δ(57,62)",lh_S_suborbital_thickness,-0.0002674784011076877,-0.0006058661527230287,-0.000465063532397305,0.00021101428109262382,0.0004620178000864922,-0.0002173972012644498,0.0005834314569993504,0.0009275682178303346,0.001937966574654294
"Δ(57,62)",lh_S_subparietal_thickness,0.0004122071563804116,-0.0002263035733012786,-0.00016057304727123793,4.4883809799122626e-05,0.0003746578454715023,0.00024792648252163103,0.00021596122402174622,9.944386506401462e-05,-0.0011765515660034382
"Δ(57,62)",lh_S_temporal_inf_thickness,-0.00039248028183118747,-0.0003956166864761846,0.00019444115334497913,0.000158139490432232,-0.0005462485062869586,7.805408317620131e-05,0.0003029162720372975,0.0005134856037469944,0.0012222007800906758
"Δ(57,62)",lh_S_temporal_sup_thickness,-0.00016145630416786617,0.00048587748705997916,-0.0002598834411999358,0.0001051711285995861,0.00016084371432853895,-0.00038723498403041203,0.00040135602373276517,-8.530083449763502e-05,0.000373447445139858
"Δ(57,62)",lh_S_temporal_transverse_thickness,9.305600317661804e-05,-0.000633213593919664,0.0011097428283053613,-0.0003037424832016194,0.00010705686375677738,0.0005756210506630329,0.00031749712154939113,-0.00023764355119207208,0.0013058271680926117
"Δ(57,62)",rh_G&S_frontomargin_thickness,-0.0015143702822106291,-0.0013096643389510281,-0.0005253595433978957,-0.00018531338273443908,0.0008965254847221014,-0.0005380370520914977,0.0002425787831411251,0.0007349765444955667,0.0024098729613134407
"Δ(57,62)",rh_G&S_occipital_inf_thickness,0.0004994468408565812,0.00027732413697398144,0.00041587981776050956,-0.0002790180686523362,5.580409457532978e-05,0.0002357037810913256,-0.0003486723912293991,-0.00041965682927619374,9.779039484726637e-05
"Δ(57,62)",rh_G&S_paracentral_thickness,0.0023041498968051667,-0.0005337891232799832,0.0017558287161074954,-0.0004196386280728645,0.0008771980369630117,0.0004266409928841558,-0.0001935384223255253,-8.945539686881082e-05,0.0006142256211911327
"Δ(57,62)",rh_G&S_subcentral_thickness,0.00011025449519254729,0.0008743419774168374,-0.001498557610218226,-0.00020971255129796813,0.00015531993339328205,-0.00015876715965233539,-0.00023016380494813443,-0.000391050632384397,0.0001455464037760975
"Δ(57,62)",rh_G&S_transv_frontopol_thickness,0.0009056555488841031,0.001640822423435856,-0.0009622055360888476,0.0002637578223728919,-0.0007953729471714809,0.000363752507699806,0.0001054304301102895,-0.00019798370240340334,-0.00017307485825385216
"Δ(57,62)",rh_G&S_cingul-Ant_thickness,6.33198122349174e-05,-0.000534199005538684,-0.0005400401641364582,2.1695591571379083e-05,0.0003788566838509814,-0.00020255904872175552,0.0005215385981309738,0.00028253306806282075,-0.0001541941871109776
"Δ(57,62)",rh_G&S_cingul-Mid-Ant_thickness,0.0007878387953717536,0.0005395449336901854,0.0016007449962888599,-7.991886835645098e-05,-0.0006988619747446689,0.0005028166754830234,-0.0006807357202255528,-0.0005419286719683929,0.0003293733762995462
"Δ(57,62)",rh_G&S_cingul-Mid-Post_thickness,-0.00019182989880177186,0.0005261890992921577,-0.0001355223392251921,-0.00022453806495547485,0.0009905014273417813,-0.00013914830012812067,0.0003398976609254919,5.123967352892861e-05,-0.0009717040588331453
"Δ(57,62)",rh_G_cingul-Post-dorsal_thickness,-0.000668293394298974,-0.0007339035705818528,-0.0005629015132792006,-0.00023832142528584094,-0.0006838811675238679,-2.074106783409805e-05,-0.00044872845025541,0.000339108725075604,0.0013315537468821465
"Δ(57,62)",rh_G_cingul-Post-ventral_thickness,0.000264367645044786,0.0020843400952196118,0.0022779473356712827,0.0004897731613464342,9.569445424007558e-05,8.453169940089147e-05,0.0003679456774622644,0.0003389180521545477,0.0007712261457208905
"Δ(57,62)",rh_G_cuneus_thickness,7.185413618348256e-05,0.00027307194891235207,0.000371322636772373,0.00027635982256618476,0.00023593533699481535,0.00044541516227015847,-0.000179104252586295,0.0004674672934107801,0.0005725283108350037
"Δ(57,62)",rh_G_front_inf-Opercular_thickness,0.00015694656143046097,0.0001314193832785606,0.0008633737252138896,-2.2327724585654435e-05,-0.000395586216881752,0.0004987902525161961,-0.00012826043663511331,9.941375506883517e-05,0.000552099606214114
"Δ(57,62)",rh_G_front_inf-Orbital_thickness,0.00011350135427121329,0.00044252270187192765,-0.00012019257728885548,7.2410125592259e-05,-0.0002921204705080612,0.0007614389495172458,0.0001423425659661682,0.0003051040966250262,-0.0008800657810943777
"Δ(57,62)",rh_G_front_inf-Triangul_thickness,-6.757089363019532e-05,0.0006341807601385717,-0.00016689176338716485,8.673296680232305e-05,8.837919646164684e-05,0.00038090466612361595,0.0003223364918216384,0.0004298519023430425,0.00027654436172902183
"Δ(57,62)",rh_G_front_middle_thickness,0.0007134354617438048,0.0014280472891873546,-0.00035546190417119587,3.5363719101833696e-06,-4.597684133577154e-05,0.00028653914854195883,-6.59935221063862e-05,1.605120340942949e-05,0.0004974917023124852
"Δ(57,62)",rh_G_front_sup_thickness,0.0009323278229423481,0.000307948125149329,0.0002677523186419787,-1.4261902740375296e-05,7.296153641346559e-05,0.00016958868350976965,-0.0001464604038972795,3.554442303100626e-05,-8.185656662942041e-05
"Δ(57,62)",rh_G_Ins_lg&S_cent_ins_thickness,-0.00030309323330036334,-7.516057379832082e-05,-0.001559106390844384,0.0004936030999302919,-0.0011159567217996127,-1.5661547558558538e-05,0.00045689546114456234,0.0011026045814902016,0.0016921996790248573
"Δ(57,62)",rh_G_insular_short_thickness,0.0015654369496379793,0.00032071660345331376,0.0006075616619082604,0.00022716693521805664,-0.0010139192164969422,-9.1310569063063e-05,-3.170812262645421e-05,-0.0009022817209926072,-0.0006994108925657532
"Δ(57,62)",rh_G_occipital_middle_thickness,-2.0624572009316985e-05,-0.0003236981364882034,5.604277433584465e-05,-0.00030472589006527023,0.0006585042120304634,1.1609659716763088e-05,-6.209884744260395e-05,0.00029726345703012975,0.00037532554170587734
"Δ(57,62)",rh_G_occipital_sup_thickness,-0.0009514377268291137,0.0002441550618107729,-0.00011643335969344255,1.5182558705733457e-05,-0.00013958059944772783,0.00039704472848987697,9.862223950147034e-05,0.00011458220508476537,0.00028888572686362746
"Δ(57,62)",rh_G_oc-temp_lat-fusifor_thickness,-0.0005898478708407174,-0.00020251447382151847,-0.00048120803494677063,4.649977410727847e-05,-9.432281484553998e-05,-0.00041205756086128836,9.489849004142969e-05,-5.7891863114284924e-05,0.00010515226558009509
"Δ(57,62)",rh_G_oc-temp_med-Lingual_thickness,0.0005500665182209792,0.0006332619945430881,0.0012940282897557108,0.00015274069683192046,0.0009757565532894832,-0.0001321782250256467,-0.0002851108458554897,5.966484972210091e-05,-0.0006047011008809885
"Δ(57,62)",rh_G_oc-temp_med-Parahip_thickness,-0.001180927725900653,0.0005899651383286433,0.0006493648592221435,0.00025433117801613395,-0.00031462573045877747,-0.0009506098709475544,0.0001670117057751509,0.00039832690781837175,0.00016030407854801965
"Δ(57,62)",rh_G_orbital_thickness,-0.00036999500709656696,-0.000982594993788854,0.00033330223536758713,-8.552349873935765e-05,0.0007743038612559473,-0.00044904318162176503,0.00015389479675542803,0.0002754779059905739,0.0003139091620501227
"Δ(57,62)",rh_G_pariet_inf-Angular_thickness,0.0007076123039688378,0.00105862986094531,0.0002921773193776088,7.537770034863472e-05,-0.0003253797779583234,0.00023499597559883262,1.6399752736262485e-05,-0.0003364358284570837,4.2331193098413614e-05
"Δ(57,62)",rh_G_pariet_inf-Supramar_thickness,-0.0002031448832351332,-0.0004352185947415141,0.0010149108471897532,0.00048561191938766186,-0.0008500994855210817,0.00010581569945240787,0.00035471797078032337,0.00027862808217523315,0.0006931380426685053
"Δ(57,62)",rh_G_parietal_sup_thickness,0.0012488333732339832,0.0002517749109014981,-0.00013175865805025583,-0.00012457754991063857,0.0004275480501667959,6.853726417338155e-05,-6.006010744349227e-05,-3.3782718602706416e-05,-0.00026902544706188837
"Δ(57,62)",rh_G_postcentral_thickness,0.0021429374522132817,-0.0001889143801491952,0.0010355191052020037,-0.00023348883651358628,0.0005942801905465984,0.0005685942909482398,3.741628611923439e-05,-3.725538162401183e-05,-5.645443315477512e-05
"Δ(57,62)",rh_G_precentral_thickness,0.0019288449837440488,0.0004436311874423289,0.0009937084653022683,-0.00011136145846615472,0.0001674191343239012,0.0006060920341729639,-5.405158013264966e-05,-4.976289140582943e-05,0.0014001773896708258
"Δ(57,62)",rh_G_precuneus_thickness,0.0002548196904667236,0.00013663285760621285,-1.1484696858191784e-06,-0.00024184065078849439,0.00013793463658656573,-0.000474380221803742,-7.092596438231132e-05,-0.00043476716824439494,-0.00014978189538872658
"Δ(57,62)",rh_G_rectus_thickness,-0.00039018388003919744,0.00021634182330680304,-0.0010134513870573786,0.00017794920263246826,-0.001262522741405446,0.0007584517646213717,0.00021726133022546487,1.320063383478294e-05,0.00019160485327674413
"Δ(57,62)",rh_G_subcallosal_thickness,-0.0014900171555187755,0.0005508754738696373,-0.0005501607465862321,0.00014074975995025107,-0.0012537499504716738,0.0013172884508877184,0.0004988941997227207,-0.0003612974198954899,0.0010435684308352745
"Δ(57,62)",rh_G_temp_sup-G_T_transv_thickness,4.81609898211853e-05,0.0015619631195008922,-0.0027226831697889954,0.00015558967247810297,0.00036775041237841356,0.00028780617314450117,4.852122158349476e-05,0.0006184178511388699,0.002022856888322066
"Δ(57,62)",rh_G_temp_sup-Lateral_thickness,0.0003676506011954916,-0.00011643884435779024,0.0005169032298025563,1.0293657103008919e-05,-4.7952146281523764e-05,0.00026330347692844584,0.00018688407956725037,-0.0002794196966385814,0.0002561491536193783
"Δ(57,62)",rh_G_temp_sup-Plan_polar_thickness,0.0004210980012709798,-0.0002205815181885104,-3.722101818473718e-05,-0.00017137509376623228,0.0007001123844845303,0.0002461807231263196,-0.00011386032317681552,-0.0006993658226397102,-0.0009420963852990183
"Δ(57,62)",rh_G_temp_sup-Plan_tempo_thickness,-0.000245715512832978,-0.0004108171328916412,0.0016586006754118632,0.00029067539164371117,-0.0006543292120038437,-0.0003311947947405025,0.00017829652126957925,-0.000153286499562243,0.0008768144155560063
"Δ(57,62)",rh_G_temporal_inf_thickness,0.0002757158416055779,-0.000478057757202114,-0.0002186136228837978,-0.0003163325857190556,0.00030745235487968266,0.00010866963333897549,-3.7006037355355806e-05,0.00020554573785220784,-0.000831555821687981
"Δ(57,62)",rh_G_temporal_middle_thickness,0.000268210144732035,0.0005025644153149461,0.00037593032582708755,0.00019260273283708794,0.00021828201177589643,0.000184359885996202,0.0001235404309887049,0.0002647031951647904,0.0006177783719729015
"Δ(57,62)",rh_Lat_Fis-ant-Horizont_thickness,-0.0005428732427294088,-0.00030682072265235914,-8.213675309327526e-06,0.00011869912893436654,-9.142237537440416e-05,0.00027482862386054175,2.3716064637665894e-05,0.0005538801861444771,-0.0013642022122933237
"Δ(57,62)",rh_Lat_Fis-ant-Vertical_thickness,0.0016357688724688447,-0.0006923649145356616,0.0010396146156690933,-0.00014685873055907822,0.000463856074510504,-0.0010777203946747416,-0.001153878284470963,-0.0007765973227965919,-0.0004945669405059736
"Δ(57,62)",rh_Lat_Fis-post_thickness,-0.001419084819186298,-0.002389303695291587,0.001485029527395221,0.00033772303751321807,-0.0004257120811602469,-0.0005344925373417797,9.355288503479046e-05,0.0008924139542068974,0.00038111694465594106
"Δ(57,62)",rh_Pole_occipital_thickness,-0.0007948712665275569,0.0003112161916766429,-0.00021978469275483851,-0.00010336142363936724,0.00047485517259897997,0.00042604808623498275,-3.8860556226330556e-05,0.00045307831195593763,0.0010825300407265983
"Δ(57,62)",rh_Pole_temporal_thickness,6.30039948364405e-05,-0.0004573270391787874,0.0019024343911484849,0.0002201542950920031,-0.000817639454557496,-0.0007511612938808487,0.0002539929982650693,-0.00014296839190539035,-0.000848165160165738
"Δ(57,62)",rh_S_calcarine_thickness,-0.00020281188324056034,-0.0007397203875583857,-0.0003406961002778222,9.900371543372644e-06,-0.0008585543792980271,-0.00021681546210725825,0.00021320957665738396,-0.0002982095993821019,-0.00043292828338768307
"Δ(57,62)",rh_S_central_thickness,-0.0011229913827944908,0.0007698227926241398,-0.001062537083976054,0.0003407810367838573,-0.0001288680998216222,-0.0002565630066566991,0.00015694064996807887,7.817128519285212e-05,-0.0009280371877144738
"Δ(57,62)",rh_S_cingul-Marginalis_thickness,0.00047483077833936245,-0.0006829275832751173,0.0013912495980003547,6.200162016538509e-05,-0.00034942816562950375,-0.0005735342338069084,-0.0005020030763816016,-0.0002654020623769574,0.00010555309958971623
"Δ(57,62)",rh_S_circular_insula_ant_thickness,0.0003539381361186908,6.866352017462218e-05,-0.0008984096849052707,0.0001111103169424317,0.0004290959677574497,-0.00031301318153985347,0.00028448426941451825,0.0009028718398632453,0.0005476373715322634
"Δ(57,62)",rh_S_circular_insula_inf_thickness,-0.001540467219255848,-0.0011799402275885183,0.0005648754279892892,0.00024482791085787825,0.00028473447414745397,-0.00041318367733091457,0.00024062475347535334,0.0003277039174677289,-0.0002143989833773112
"Δ(57,62)",rh_S_circular_insula_sup_thickness,-0.0003403978402041659,0.0002594006870368969,0.0011743903379603108,-0.00010701165854184059,-3.394071931336461e-05,-8.475294545550686e-05,-0.0002510344967795782,-0.0006663446207824672,-0.0009093818504136821
"Δ(57,62)",rh_S_collat_transv_ant_thickness,0.000748840444065208,-0.0005444921587638802,0.0006725898364548935,-0.00023604423360122206,-0.00025532002037314573,0.0001957534766337688,-0.00023674310389738568,0.00020213730607216915,-0.0009306541534783363
"Δ(57,62)",rh_S_collat_transv_post_thickness,,,,,,,,,
"Δ(57,62)",rh_S_front_inf_thickness,0.001051265968383704,-0.0004513075547820291,0.001286330795645432,5.3563805048610635e-05,-0.00010858153963140375,-6.557113096103927e-05,-0.00031086014574367715,-0.0007994432184327757,-0.0014745486856573495
"Δ(57,62)",rh_S_front_middle_thickness,0.0004212140439860991,0.0006656405526001604,0.0006540383165639374,7.99858821081724e-05,0.000606886527509851,0.0006422279874245176,0.00032493930798059567,0.00039668398862836504,-1.7831578039952112e-05
"Δ(57,62)",rh_S_front_sup_thickness,-0.00012085901857704015,0.0007504327988841191,-0.0005353429279002855,-2.5038867261481176e-05,0.00015071297052953944,-0.00025136035510859266,2.248286154964141e-05,2.1606344780104175e-05,-0.00027251917451238776
"Δ(57,62)",rh_S_interm_prim-Jensen_thickness,0.0004474189449039864,0.001199089310415789,0.0005383316875876495,4.52865772555093e-05,-0.0004999606507043678,-0.00030566553789572633,2.7751083104769064e-05,-0.0009740950954006972,0.0002884003592214801
"Δ(57,62)",rh_S_intrapariet&P_trans_thickness,0.0001879678439164461,0.0001364439353431432,-0.0007949207462126483,-0.0001707246776180716,0.000252793537968728,-3.572716306824049e-05,-4.248747951615672e-06,0.0001781235098674526,-4.32863944403155e-05
"Δ(57,62)",rh_S_oc_middle&Lunatus_thickness,0.0006269662630356875,0.0007091979339939247,-7.2449134869354e-06,8.476206211019063e-05,0.00011032674634683416,0.0006512054746906602,0.00012423463662578071,0.0007549037534640233,0.0002860239227475813
"Δ(57,62)",rh_S_oc_sup&transversal_thickness,-0.00010261316078454853,-0.00010849574731363297,0.0008546042404750983,0.00011343716475817507,-0.0005215745536129362,0.0005155558846935485,-2.7575180507639387e-05,-6.967890657805318e-05,0.0006304902754295325
"Δ(57,62)",rh_S_occipital_ant_thickness,-0.0010483601052849517,-0.0005768672346998264,8.346713945232235e-05,0.0002762342952712868,-4.406022903725819e-05,-0.000951287513847183,0.0001688903202038605,0.00022924337482163343,9.586332040382919e-05
"Δ(57,62)",rh_S_oc-temp_lat_thickness,0.0008767940341443889,-0.00019081359319201956,0.0007118093866624389,-0.0002535043150280365,5.636539399764273e-06,0.000627546240882914,-0.00020630997225281906,-5.4545941570637024e-05,-0.00027951863730449594
"Δ(57,62)",rh_S_oc-temp_med&Lingual_thickness,-0.00026111614543425626,-0.00018626946404132812,-6.0433084568408194e-05,0.00015077956054173648,-0.0001373157179026096,-0.00046587303184767587,5.8729845740193576e-05,-0.0003481415000941464,0.0006652799231503474
"Δ(57,62)",rh_S_orbital_lateral_thickness,-0.0005016320051209004,-0.0008404530844425585,-0.0007806122050873152,-8.573260008558521e-05,6.125996941269349e-05,0.00018040981392110876,0.0003344155275797865,0.0001830267411064672,0.0013769891585844168
"Δ(57,62)",rh_S_orbital_med-olfact_thickness,0.0005045753751405663,-0.0008403659490544332,0.0010040903613107374,0.00023087576792108714,9.110291103719796e-06,-0.0002839940534933626,0.00011889197356725403,0.0002881623278153146,0.00011298099414243021
"Δ(57,62)",rh_S_orbital-H_Shaped_thickness,0.00030407680099166397,-0.0005913226457689253,0.0008513983792813144,3.149392454737318e-05,-0.00020299104717476715,0.0001600154901934478,0.00011104750799706929,-0.00027714907280174117,7.352063472101933e-05
"Δ(57,62)",rh_S_parieto_occipital_thickness,0.00012197744243489655,-0.0006274050037059376,-4.995143031994234e-05,-0.0002548438113841884,-0.00015034250519289135,-0.000215339839515904,-3.2642814514829976e-05,-0.00038287831141577133,-0.001626650409651922
"Δ(57,62)",rh_S_pericallosal_thickness,-0.0001675991672125945,0.001837730015765933,-0.00097862891240249,-0.0008511694986602873,0.0009961633737459175,9.354677833906672e-07,6.737507350832762e-05,-0.0006332107372000115,0.00013187945576526722
"Δ(57,62)",rh_S_postcentral_thickness,0.0007818280220826101,-7.67216054827994e-05,0.0009205070525006055,-1.171386383716326e-05,-0.00022915725501821901,-0.00022140296152984608,-0.00019085294888922764,-0.0003829146637014391,-0.00015914301216603602
"Δ(57,62)",rh_S_precentral-inf-part_thickness,2.002773309762139e-05,-0.0004058904926547164,0.0005082560924886143,0.0002668676471871065,4.286494969633556e-05,-0.0005083820578987396,-9.563236094023604e-05,-0.00015938857061586695,-0.0003693997066095793
"Δ(57,62)",rh_S_precentral-sup-part_thickness,3.231816038391615e-05,-8.968861148868357e-05,0.0005297568048571611,8.813124318760718e-05,-5.009382395519679e-05,-5.531372964672626e-06,3.910286799842927e-05,-0.0004076936707650379,0.000948676653142834
"Δ(57,62)",rh_S_suborbital_thickness,-0.0005009038475838274,-0.0002944480778871708,-0.000306611433710296,0.0002680654458367586,0.0002656522046677696,-0.000453888868126316,0.0006887381324003697,0.00047392310585954184,0.001212472347038399
"Δ(57,62)",rh_S_subparietal_thickness,-0.00037942655872701125,0.0001372812817423373,-4.813203188923365e-06,-0.00011259386274591401,-0.0005208155313765356,-0.00022371177565501735,-0.00026318479210967437,-0.0001252987805555189,0.001212860482610826
"Δ(57,62)",rh_S_temporal_inf_thickness,-0.0003654685254473799,-0.0006445101723915282,-0.0005607616271700294,-8.27393196704742e-06,-9.214022122643571e-05,0.000238951924365325,0.00029192292446392903,0.0006988829101298973,0.0007777703787282429
"Δ(57,62)",rh_S_temporal_sup_thickness,-0.0009366237198951436,-3.1913379589169726e-05,0.00017823141846442635,0.00023860107563316094,-0.0005129694314698072,-0.0003638619495668098,0.0002952834202739618,-0.00013016847255454232,0.0003290994945642422
"Δ(57,62)",rh_S_temporal_transverse_thickness,0.0005482064819626797,-0.001574193190280358,0.002693332626879474,-0.00025810838900864816,-0.0004984600717768319,0.0006001509693108363,0.00017799167738336528,-0.0006567967040673204,-0.0034693333436805257
"Δ(58,63)",lh_G&S_frontomargin_thickness,1.0220738326524939e-05,0.0004952897583026796,0.00023632942636801768,4.1955504865008944e-05,-0.00010674014826452145,-0.00039128142502688375,0.00018281699756458013,0.0005963623371755926,0.0020482534263935523
"Δ(58,63)",lh_G&S_occipital_inf_thickness,0.00028142157241525106,0.000541170074220259,0.0002841399004693372,-0.00022995815668175497,-0.0002512807624863306,0.00046880326848742875,-0.0003235248514688368,-0.00033264372561242136,0.0003914712290563286
"Δ(58,63)",lh_G&S_paracentral_thickness,0.0024305444703023385,-0.000806862123637217,0.0016755625029223464,-0.0003479410445648562,0.0008040209039841314,0.0002802940596951381,-0.00030968502586880414,-0.00010156106612025859,0.0006349248142512188
"Δ(58,63)",lh_G&S_subcentral_thickness,0.00041714141215195254,0.0005517912444456714,-0.0009988847124246785,-0.00023654235881263516,-4.508834483571596e-05,-0.00018739343263717533,-0.0003213600847506992,-0.0005797197798251413,-0.0003454853959457115
"Δ(58,63)",lh_G&S_transv_frontopol_thickness,0.0013047934759447257,0.0015211803582753126,-0.0008537025367356468,0.00014780940538999462,-5.336067264234516e-05,-0.00011902187842991255,-9.04397675160918e-05,-0.0002647544115566766,-0.0013344990628033938
"Δ(58,63)",lh_G&S_cingul-Ant_thickness,0.0007833708630625696,-0.0004670115668733224,-0.00017539274005325643,-8.906787158830844e-05,0.0005794140961524214,-0.00021396274152791356,0.00026295957863725454,-8.92436089944184e-05,-0.0010737220752707177
"Δ(58,63)",lh_G&S_cingul-Mid-Ant_thickness,-9.418460592949471e-05,-0.00034001714218616537,0.0019390154485434546,0.0001967868781620405,-0.0008467829929867943,-0.00014603079731440385,-0.0005544983505283464,-0.00010670397495254544,2.7953883210349306e-06
"Δ(58,63)",lh_G&S_cingul-Mid-Post_thickness,0.0004310919452136363,0.0007054294049911331,-0.0019748355109198215,-0.0003540702441029789,0.0010992212359599608,3.684184516291114e-05,0.00020637502584100638,-0.00025288915483151833,-0.0013224061613723581
"Δ(58,63)",lh_G_cingul-Post-dorsal_thickness,-0.0006138308795395351,-0.0005208980120882337,-0.0006714244850772686,-0.0003004402355745424,-0.0004763582157651849,-3.380645452097028e-06,-0.0003698583567625204,0.00018709040423024043,0.0008433605248116928
"Δ(58,63)",lh_G_cingul-Post-ventral_thickness,0.0012152611186246791,-0.002382620623914493,-0.0031474320421184367,-0.0007115799533284417,8.973156469902627e-05,0.0006304358837848131,-0.0004976275395544598,0.0003310907011135674,0.0006729273430334057
"Δ(58,63)",lh_G_cuneus_thickness,-0.00012414976685040657,0.0006233820537081833,-0.0003604604743319738,0.00011103634502199894,0.000534385676570927,0.000501136844579188,-0.0001080298463914291,0.0005514152322305009,0.0013237334941546067
"Δ(58,63)",lh_G_front_inf-Opercular_thickness,-0.00040355723376105795,0.0008400063975131638,-9.27858683017601e-05,-4.0695735489159474e-05,-0.00021016526907321857,0.0004115637791220813,0.00019780576721055258,3.127560785935041e-05,0.0008729311040333969
"Δ(58,63)",lh_G_front_inf-Orbital_thickness,0.0008352023821809381,0.000568912173948919,0.0008425300347481377,0.0001808616994866969,-0.00011491321143352988,0.0007124494239428656,0.0004590491322500334,0.0009643139927643998,0.0013372951862505433
"Δ(58,63)",lh_G_front_inf-Triangul_thickness,-4.356402923305809e-05,0.0010785322126696546,-0.0005861427663917465,-2.8289349344297332e-05,0.00046321846683716056,0.00032638094483139653,0.00022687788374333405,0.00032311434690317047,-4.8874576769565234e-05
"Δ(58,63)",lh_G_front_middle_thickness,0.0006604386774306976,0.0015409769988612744,-0.0004670960758779777,-3.9269457045829764e-05,0.0005151556694342179,8.616283622172108e-05,-8.141658359501168e-05,3.770176326982344e-05,-0.00010989074186038526
"Δ(58,63)",lh_G_front_sup_thickness,0.000688645553657094,0.00016678576898889082,0.00016079363479620107,4.3629822182058436e-05,0.00014360074583795804,0.00010195651083838575,-8.714062962496098e-05,0.0002709547739446431,0.00020460645444520843
"Δ(58,63)",lh_G_Ins_lg&S_cent_ins_thickness,0.0004148060732545693,0.0003010612564735213,-0.0012001938934579019,0.00021748384622775896,-0.0014746551230115272,0.00017820136709245649,0.0002131760723369635,0.00039243981892712713,0.0009695140531273006
"Δ(58,63)",lh_G_insular_short_thickness,0.002460656999972076,0.0005200206445534292,0.0013495135363263706,8.823971929033426e-05,-0.0017419187971739365,0.00013728459569570944,-0.0002050410948574357,-0.0014091831344388052,-0.0012759213987814308
"Δ(58,63)",lh_G_occipital_middle_thickness,-0.0011585970357126506,-0.0007144169775261371,-0.0006259610816051718,-0.0002202494561895866,6.111576168669683e-05,5.298827947705295e-05,-2.050596140201061e-05,0.00022150208880247248,0.0003294543033007906
"Δ(58,63)",lh_G_occipital_sup_thickness,-0.0007326590539242991,0.00042605983510438095,5.2592845528921794e-06,-0.00010501600150655821,-0.00020801224720521164,0.00034856681399722186,-0.0002379861179579966,-0.00014470323951480506,-0.00017625904152042404
"Δ(58,63)",lh_G_oc-temp_lat-fusifor_thickness,-0.0009572257078002879,-0.0003350732776874832,-0.0006304933308578942,0.0001377674828530913,-0.00022691144649829992,-0.00031045254774568227,0.00026449493864280724,0.00017800823005305853,0.0005113651425396222
"Δ(58,63)",lh_G_oc-temp_med-Lingual_thickness,0.0006745437976761184,0.0008125497595851674,0.0018303557365550189,0.00026964481473891726,0.0010124859221386714,-0.00010091689523831961,-0.0002715932940099879,2.872388323676544e-05,-0.0006740607947742423
"Δ(58,63)",lh_G_oc-temp_med-Parahip_thickness,-0.001473175909454432,0.0012679744534496353,0.00027527605353139684,0.00023296207087071703,-0.0005122351860265863,-0.0008363573493242842,0.0001487516129947651,0.0003500247979498477,0.0007009913896904004
"Δ(58,63)",lh_G_orbital_thickness,-4.85333300596566e-05,-0.0009361538407731736,0.00047308930569590554,-0.00014567385806542148,0.0005851458206253875,-0.0003296371272037916,1.383142148545305e-06,0.00010004640432077598,-7.884461028629525e-05
"Δ(58,63)",lh_G_pariet_inf-Angular_thickness,0.0008818425031018231,0.0011476840880153133,-0.00032450487237929357,2.5911137813914784e-05,0.0001911846330902179,0.00010594310844337478,6.0583815121324075e-06,-3.8950196791598043e-05,0.00027357149156284795
"Δ(58,63)",lh_G_pariet_inf-Supramar_thickness,0.00021698004002784592,0.0007167713309652896,0.0005324317138796358,0.00022263259398876308,7.037169936349556e-05,5.8331324506331536e-05,0.00019002398636228622,-2.8433087556395745e-05,0.00046007939654384676
"Δ(58,63)",lh_G_parietal_sup_thickness,0.0010262783758447063,0.00024551548598497445,-0.00024718568640769156,-6.608702081461332e-05,0.00047656330084722143,2.532343566510019e-05,1.7934988410579777e-05,8.411807567313204e-05,9.55444848074645e-05
"Δ(58,63)",lh_G_postcentral_thickness,-0.0013290702140313516,-9.292868881195446e-05,-0.0010429657334551107,2.785636916824777e-05,-0.0007594391776709983,-0.00031097655558678765,-9.672685023542557e-05,-3.8848455139500054e-05,0.00016972189254610762
"Δ(58,63)",lh_G_precentral_thickness,0.0017878888605424928,0.0008452018645353915,0.0009589514185006261,1.2884779125643675e-05,0.00036256364612845954,0.0005475394670584159,0.00011774949179508762,5.680932060689661e-05,0.0015984252853954613
"Δ(58,63)",lh_G_precuneus_thickness,-5.699242936333185e-05,-2.34822024151541e-05,-0.000410299882176399,-0.00027554763591934595,2.980462608747486e-05,-0.00035375862354242345,-8.914944840791687e-05,-0.00022786006631028179,0.0003844380877546351
"Δ(58,63)",lh_G_rectus_thickness,-0.000535836429479344,0.00033529071401230785,-0.0012798377809577696,6.602461513077317e-05,-0.0009292018556446447,0.0005909753085343505,5.824739816276056e-05,0.00019382510841386806,0.00043963385853960056
"Δ(58,63)",lh_G_subcallosal_thickness,-0.0016865933953753073,0.00029094929784996733,-0.00022469466784171,-0.00014032628375143692,-0.0006009635200106642,0.001176226547896406,0.00034271920073647433,-0.00044750647743448373,0.0006613379578025705
